path,type,required,constraints,description
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.CashInHand,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.LoansAndAdvances,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.OtherAssets,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleBP.FinanclPartclrOfBusiness.TotalAssets,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleIT,object,N,,
ITR.ITR4.ScheduleIT.TaxPayment,array,N,"{""minItems"":1}",
ITR.ITR4.ScheduleIT.TaxPayment[],object,Y,,Tax payment detail
ITR.ITR4.ScheduleIT.TaxPayment[].BSRCode,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[0-9]{3}[0-9A-Z]{4}""]}",
ITR.ITR4.ScheduleIT.TaxPayment[].DateDep,string,Y,"{""pattern"":""([12]\\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\\d|3[01]))""}",Date of deposit should be on or after 2025-04-01  in YYYY-MM-DD format
ITR.ITR4.ScheduleIT.TaxPayment[].SrlNoOfChaln,integer,Y,"{""minimum"":0,""maximum"":99999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleIT.TaxPayment[].Amt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleIT.TotalTaxPayments,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleTCS,object,N,,
ITR.ITR4.ScheduleTCS.TCS,array,N,"{""minItems"":1}",
ITR.ITR4.ScheduleTCS.TCS[],object,Y,,
ITR.ITR4.ScheduleTCS.TCS[].EmployerOrDeductorOrCollectDetl,object,Y,,Dedcutor Details
ITR.ITR4.ScheduleTCS.TCS[].EmployerOrDeductorOrCollectDetl.TAN,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""HYD[A-Z][0-9]{5}[A-Z]|VPN[A-Z][0-9]{5}[A-Z]|BBN[A-Z][0-9]{5}[A-Z]|BPL[A-Z][0-9]{5}[A-Z]|JBP[A-Z][0-9]{5}[A-Z]|CHE[A-Z][0-9]{5}[A-Z]|CMB[A-Z][0-9]{5}[A-Z]|MRI[A-Z][0-9]{5}[A-Z]|DEL[A-Z][0-9]{5}[A-Z]|CAL[A-Z][0-9]{5}[A-Z]|MRT[A-Z][0-9]{5}[A-Z]|AHM[A-Z][0-9]{5}[A-Z]|BRD[A-Z][0-9]{5}[A-Z]|RKT[A-Z][0-9]{5}[A-Z]|SRT[A-Z][0-9]{5}[A-Z]|BLR[A-Z][0-9]{5}[A-Z]|AGR[A-Z][0-9]{5}[A-Z]|KNP[A-Z][0-9]{5}[A-Z]|CHN[A-Z][0-9]{5}[A-Z]|TVD[A-Z][0-9]{5}[A-Z]|ALD[A-Z][0-9]{5}[A-Z]|LKN[A-Z][0-9]{5}[A-Z]|MUM[A-Z][0-9]{5}[A-Z]|NGP[A-Z][0-9]{5}[A-Z]|AMR[A-Z][0-9]{5}[A-Z]|JLD[A-Z][0-9]{5}[A-Z]|PTL[A-Z][0-9]{5}[A-Z]|RTK[A-Z][0-9]{5}[A-Z]|KLP[A-Z][0-9]{5}[A-Z]|NSK[A-Z][0-9]{5}[A-Z]|PNE[A-Z][0-9]{5}[A-Z]|PTN[A-Z][0-9]{5}[A-Z]|RCH[A-Z][0-9]{5}[A-Z]|JDH[A-Z][0-9]{5}[A-Z]|JPR[A-Z][0-9]{5}[A-Z]|SHL[A-Z][0-9]{5}[A-Z]""]}",
ITR.ITR4.ScheduleTCS.TCS[].EmployerOrDeductorOrCollectDetl.EmployerOrDeductorOrCollecterName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.ScheduleTCS.TCS[].Amtfrom26AS,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleTCS.TCS[].TotalTCS,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleTCS.TCS[].AmtTCSClaimedThisYear,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleTCS.TotalSchTCS,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TDSonSalaries,object,N,,Salary TDS details
ITR.ITR4.TDSonSalaries.TDSonSalary,array,N,"{""minItems"":1}",
ITR.ITR4.TDSonSalaries.TDSonSalary[],object,Y,,
ITR.ITR4.TDSonSalaries.TDSonSalary[].EmployerOrDeductorOrCollectDetl,object,Y,,Dedcutor Details
ITR.ITR4.TDSonSalaries.TDSonSalary[].EmployerOrDeductorOrCollectDetl.TAN,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""HYD[A-Z][0-9]{5}[A-Z]|VPN[A-Z][0-9]{5}[A-Z]|BBN[A-Z][0-9]{5}[A-Z]|BPL[A-Z][0-9]{5}[A-Z]|JBP[A-Z][0-9]{5}[A-Z]|CHE[A-Z][0-9]{5}[A-Z]|CMB[A-Z][0-9]{5}[A-Z]|MRI[A-Z][0-9]{5}[A-Z]|DEL[A-Z][0-9]{5}[A-Z]|CAL[A-Z][0-9]{5}[A-Z]|MRT[A-Z][0-9]{5}[A-Z]|AHM[A-Z][0-9]{5}[A-Z]|BRD[A-Z][0-9]{5}[A-Z]|RKT[A-Z][0-9]{5}[A-Z]|SRT[A-Z][0-9]{5}[A-Z]|BLR[A-Z][0-9]{5}[A-Z]|AGR[A-Z][0-9]{5}[A-Z]|KNP[A-Z][0-9]{5}[A-Z]|CHN[A-Z][0-9]{5}[A-Z]|TVD[A-Z][0-9]{5}[A-Z]|ALD[A-Z][0-9]{5}[A-Z]|LKN[A-Z][0-9]{5}[A-Z]|MUM[A-Z][0-9]{5}[A-Z]|NGP[A-Z][0-9]{5}[A-Z]|AMR[A-Z][0-9]{5}[A-Z]|JLD[A-Z][0-9]{5}[A-Z]|PTL[A-Z][0-9]{5}[A-Z]|RTK[A-Z][0-9]{5}[A-Z]|KLP[A-Z][0-9]{5}[A-Z]|NSK[A-Z][0-9]{5}[A-Z]|PNE[A-Z][0-9]{5}[A-Z]|PTN[A-Z][0-9]{5}[A-Z]|RCH[A-Z][0-9]{5}[A-Z]|JDH[A-Z][0-9]{5}[A-Z]|JPR[A-Z][0-9]{5}[A-Z]|SHL[A-Z][0-9]{5}[A-Z]""]}",
ITR.ITR4.TDSonSalaries.TDSonSalary[].EmployerOrDeductorOrCollectDetl.EmployerOrDeductorOrCollecterName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.TDSonSalaries.TDSonSalary[].IncChrgSal,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TDSonSalaries.TDSonSalary[].TotalTDSSal,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TDSonSalaries.TotalTDSonSalaries,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.TDSonOthThanSals,object,N,,
ITR.ITR4.TDSonOthThanSals.TDSonOthThanSalDtls,array,N,"{""minItems"":1}",
ITR.ITR4.TDSonOthThanSals.TDSonOthThanSalDtls[],object,Y,,
ITR.ITR4.TDSonOthThanSals.TDSonOthThanSalDtls[].TANOfDeductor,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""HYD[A-Z][0-9]{5}[A-Z]|VPN[A-Z][0-9]{5}[A-Z]|BBN[A-Z][0-9]{5}[A-Z]|BPL[A-Z][0-9]{5}[A-Z]|JBP[A-Z][0-9]{5}[A-Z]|CHE[A-Z][0-9]{5}[A-Z]|CMB[A-Z][0-9]{5}[A-Z]|MRI[A-Z][0-9]{5}[A-Z]|DEL[A-Z][0-9]{5}[A-Z]|CAL[A-Z][0-9]{5}[A-Z]|MRT[A-Z][0-9]{5}[A-Z]|AHM[A-Z][0-9]{5}[A-Z]|BRD[A-Z][0-9]{5}[A-Z]|RKT[A-Z][0-9]{5}[A-Z]|SRT[A-Z][0-9]{5}[A-Z]|BLR[A-Z][0-9]{5}[A-Z]|AGR[A-Z][0-9]{5}[A-Z]|KNP[A-Z][0-9]{5}[A-Z]|CHN[A-Z][0-9]{5}[A-Z]|TVD[A-Z][0-9]{5}[A-Z]|ALD[A-Z][0-9]{5}[A-Z]|LKN[A-Z][0-9]{5}[A-Z]|MUM[A-Z][0-9]{5}[A-Z]|NGP[A-Z][0-9]{5}[A-Z]|AMR[A-Z][0-9]{5}[A-Z]|JLD[A-Z][0-9]{5}[A-Z]|PTL[A-Z][0-9]{5}[A-Z]|RTK[A-Z][0-9]{5}[A-Z]|KLP[A-Z][0-9]{5}[A-Z]|NSK[A-Z][0-9]{5}[A-Z]|PNE[A-Z][0-9]{5}[A-Z]|PTN[A-Z][0-9]{5}[A-Z]|RCH[A-Z][0-9]{5}[A-Z]|JDH[A-Z][0-9]{5}[A-Z]|JPR[A-Z][0-9]{5}[A-Z]|SHL[A-Z][0-9]{5}[A-Z]""]}",
ITR.ITR4.TDSonOthThanSals.TDSonOthThanSalDtls[].DeductedYr,string,N,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""2024"",""2023"",""2022"",""2021"",""2020"",""2019"",""2018"",""2017"",""2016"",""2015"",""2014"",""2013"",""2012"",""2011"",""2010"",""2009"",""2008""]}",
ITR.ITR4.TDSonOthThanSals.TDSonOthThanSalDtls[].BroughtFwdTDSAmt,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.TDSonOthThanSals.TDSonOthThanSalDtls[].TDSDeducted,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.TDSonOthThanSals.TDSonOthThanSalDtls[].TDSSection,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""92A"",""92B"",""92C"",""192A"",""193"",""194"",""94A"",""94B"",""94BA"",""4BB"",""94C"",""94D"",""4DA"",""94E"",""4EE"",""4F"",""4G"",""4H"",""4-IA"",""4-IB"",""4IA"",""4IB"",""4IC"",""94J-A"",""94J-B"",""94K"",""4LA"",""4LB"",""4LC1"",""4LC2"",""4LC3"",""4BA1"",""4BA2"",""LBA1"",""LBA2"",""LBA3"",""LBB"",""94R"",""94S"",""94B-P"",""94R-P"",""94S-P"",""LBC"",""4LD"",""94M"",""94N"",""94N-F"",""94N-C"",""94N-FT"",""94O"",""94P"",""94Q"",""195"",""96A"",""96B"",""96C"",""96D"",""96DA"",""94BA-P""]}","92A:192- Salary-Payment to Government employees other than Indian Government employees; 92B:192- Salary-Payment to employees other than Government employees; 92C:192- Salary-Payment to Indian Government employees; 192A:192A/2AA- TDS on PF withdrawal; 193:193- Interest on Securities; 194:194- Dividends; 94A:194A- Interest other than 'Interest on securities'; 94B:194B- Winning from lottery or crossword puzzle; 94BA:194BA- Winnings from online games; 4BB:194BB- Winning from horse race; 94C:194C- Payments to contractors and sub-contractors; 94D:194D- Insurance commission; 4DA:194DA- Payment in respect of life insurance policy; 94E:194E- Payments to non-resident sportsmen or sports associations; 4EE:194EE- Payments in respect of deposits under National Savings; 4F:194F/94F- Payments on account of repurchase of units by Mutual Fund or Unit Trust of India; 4G:194G/94G- Commission, price, etc. on sale of lottery tickets; 4H:194H/94H- Commission or brokerage; 4-IA:194I(a)/4IA- Rent on hiring of plant and machinery;  4-IB:194I(b)/4IB - Rent on other than plant and machinery; 4IA:194IA/9IA- TDS on Sale of immovable property; 4IB:194IB/9IB- Payment of rent by certain individuals or Hindu undivided; 4IC:194IC- Payment under specified agreement; 94J-A:194J(a)/4JA - Fees for technical services; 94J-B:194J(b)/4JB- Fees for professional  services or royalty etc; 94K:194K- Income payable to a resident assessee in respect of units of a specified mutual fund or of the units of the Unit Trust of India; 4LA:194LA- Payment of compensation on acquisition of certain immovable; 4LB:194LB- Income by way of Interest from Infrastructure Debt fund; 4LC1:194LC/LC1- 194LC (2)(i) and (ia) Income under clause (i) and (ia) of sub-section (2) of section 194LC; 4LC2:194LC/LC2- 194LC (2)(ib) Income under clause (ib) of sub-section (2) of section 194LC; 4LC3:194LC/LC3- 194LC (2)(ic) Income under clause (ic) of sub-section (2) of section 194LC; 4BA1:194LBA(a)/BA1- Certain income in the form of interest from units of a business trust to a resident unit holder; 4BA2: 194LBA(b)/BA2- Certain income in the form of dividend from units of a business trust to a resident unit holder; LBA1:194LBA(a)/BA1- 194LBA(a) income referred to in section 10(23FC)(a) from units of a business trust-NR; LBA2:194LBA(b)/BA2-194LBA(b) Income referred to in section 10(23FC)(b) from units of a business trust-NR; LBA3:194LBA(c)/BA3- 194LBA(c) Income referred to in section 10(23FCA) from units of a business trust-NR; LBB: 194LBB- Income in respect of units of investment fund; 94R:194R- Benefits or perquisites of business or profession; 94S:194S- Payment of consideration for transfer of virtual digital asset by persons other than specified persons; 94B-P:Proviso to section 194B/4BP- Winnings from lotteries and crossword puzzles where consideration is made in kind or cash is not sufficient to meet the tax liability and tax has been paid before such winnings are released; 94R-P: First Proviso to sub-section(1) of section 194R/4RP- Benefits or perquisites of business or profession where such benefit is provided in kind or where part in cash is not sufficient to meet tax liability and tax required to be deducted is paid before such benefit is released; 94S-P:Proviso to sub- section(1) of section 194S/4SP- Payment for transfer of virtual digital asset where payment is in kind or in exchange of another virtual digital asset and tax required to be deducted is paid before such payment is released; LBC:194LBC- Income in respect of investment in securitization trust; 4LD:194LD- TDS on interest on bonds / government securities; 94M:194M- Payment of certain sums by certain individuals or HUF; 94N:194N- Payment of certain amounts in cash other than cases covered by first proviso or third proviso; 94N-F: 194N/4NF -First Proviso Payment of certain amounts in cash to non-filers except in case of co-operativesocieties; 94N-C:194N/4NC- Third Proviso Payment of certain amounts in cash to co-operative societies not covered by first proviso; 94N-FT: 194N/NFT- First Proviso read with Third Proviso Payment of certain amount in cash to non-filers being co-operative societies; 94O:194O- Payment of certain sums by e-commerce operator to e-commerce participant.; 94P: 194P- Deduction of tax in case of specified senior citizen; 94Q:194Q- Deduction of tax at source on payment of certain sum for purchase of goods; 195:195- Other sums payable to a non-resident; 96A:196A- Income in respect of units of non-residents; 96B:196B- Payments in respect of units to an offshore fund; 96C:196C- Income from foreign currency bonds or shares of Indian; 96D:196D- Income of foreign institutional investors from securities; 96DA:196D(1A)/6DA- Income of specified fund from securities; 94BA-P: 194BA(2)/BAP-Sub-section (2) of section 194BA Net Winnings from online games where the net winnings are made in kind or cash is not sufficient to meet the tax liability and tax has been paid before such net winnings are released; "
ITR.ITR4.TDSonOthThanSals.TDSonOthThanSalDtls[].TDSClaimed,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.TDSonOthThanSals.TDSonOthThanSalDtls[].GrossAmount,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.TDSonOthThanSals.TDSonOthThanSalDtls[].HeadOfIncome,string,N,"{""enum"":[""BP"",""HP"",""OS"",""EI"",""NA""]}","BP - Income from business and Profession; HP - Income from House Property; OS - Income from Other Source; EI - Exempt Income, NA - Not Applicable"
ITR.ITR4.TDSonOthThanSals.TDSonOthThanSalDtls[].TDSCreditCarriedFwd,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.TDSonOthThanSals.TotalTDSonOthThanSals,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleTDS3Dtls,object,N,,Details of Tax Deducted at Source [16C furnished by the Deductor(s)]
ITR.ITR4.ScheduleTDS3Dtls.TDS3Details,array,N,"{""minItems"":1}",
ITR.ITR4.ScheduleTDS3Dtls.TDS3Details[],object,Y,,
ITR.ITR4.ScheduleTDS3Dtls.TDS3Details[].PANofTenant,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{5}[0-9]{4}[A-Z]""]}",
ITR.ITR4.ScheduleTDS3Dtls.TDS3Details[].AadhaarofTenant,string,N,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[0-9]{12}""]}",
ITR.ITR4.ScheduleTDS3Dtls.TDS3Details[].DeductedYr,string,N,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""2024"",""2023"",""2022"",""2021"",""2020"",""2019"",""2018"",""2017""]}",
ITR.ITR4.ScheduleTDS3Dtls.TDS3Details[].BroughtFwdTDSAmt,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleTDS3Dtls.TDS3Details[].TDSDeducted,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleTDS3Dtls.TDS3Details[].TDSSection,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""92A"",""92B"",""92C"",""192A"",""193"",""194"",""94A"",""94B"",""94BA"",""4BB"",""94C"",""94D"",""4DA"",""94E"",""4EE"",""4F"",""4G"",""4H"",""4-IA"",""4-IB"",""4IA"",""4IB"",""4IC"",""94J-A"",""94J-B"",""94K"",""4LA"",""4LB"",""4LC1"",""4LC2"",""4LC3"",""4BA1"",""4BA2"",""LBA1"",""LBA2"",""LBA3"",""LBB"",""94R"",""94S"",""94B-P"",""94R-P"",""94S-P"",""LBC"",""4LD"",""94M"",""94N"",""94N-F"",""94N-C"",""94N-FT"",""94O"",""94P"",""94Q"",""195"",""96A"",""96B"",""96C"",""96D"",""96DA"",""94BA-P""]}","92A:192- Salary-Payment to Government employees other than Indian Government employees; 92B:192- Salary-Payment to employees other than Government employees; 92C:192- Salary-Payment to Indian Government employees; 192A:192A/2AA- TDS on PF withdrawal; 193:193- Interest on Securities; 194:194- Dividends; 94A:194A- Interest other than 'Interest on securities'; 94B:194B- Winning from lottery or crossword puzzle; 94BA:194BA- Winnings from online games; 4BB:194BB- Winning from horse race; 94C:194C- Payments to contractors and sub-contractors; 94D:194D- Insurance commission; 4DA:194DA- Payment in respect of life insurance policy; 94E:194E- Payments to non-resident sportsmen or sports associations; 4EE:194EE- Payments in respect of deposits under National Savings; 4F:194F/94F- Payments on account of repurchase of units by Mutual Fund or Unit Trust of India; 4G:194G/94G- Commission, price, etc. on sale of lottery tickets; 4H:194H/94H- Commission or brokerage; 4-IA:194I(a)/4IA- Rent on hiring of plant and machinery;  4-IB:194I(b)/4IB - Rent on other than plant and machinery; 4IA:194IA/9IA- TDS on Sale of immovable property; 4IB:194IB/9IB- Payment of rent by certain individuals or Hindu undivided; 4IC:194IC- Payment under specified agreement; 94J-A:194J(a)/4JA - Fees for technical services; 94J-B:194J(b)/4JB- Fees for professional  services or royalty etc; 94K:194K- Income payable to a resident assessee in respect of units of a specified mutual fund or of the units of the Unit Trust of India; 4LA:194LA- Payment of compensation on acquisition of certain immovable; 4LB:194LB- Income by way of Interest from Infrastructure Debt fund; 4LC1:194LC/LC1- 194LC (2)(i) and (ia) Income under clause (i) and (ia) of sub-section (2) of section 194LC; 4LC2:194LC/LC2- 194LC (2)(ib) Income under clause (ib) of sub-section (2) of section 194LC; 4LC3:194LC/LC3- 194LC (2)(ic) Income under clause (ic) of sub-section (2) of section 194LC; 4BA1:194LBA(a)/BA1- Certain income in the form of interest from units of a business trust to a resident unit holder; 4BA2: 194LBA(b)/BA2- Certain income in the form of dividend from units of a business trust to a resident unit holder; LBA1:194LBA(a)/BA1- 194LBA(a) income referred to in section 10(23FC)(a) from units of a business trust-NR; LBA2:194LBA(b)/BA2-194LBA(b) Income referred to in section 10(23FC)(b) from units of a business trust-NR; LBA3:194LBA(c)/BA3- 194LBA(c) Income referred to in section 10(23FCA) from units of a business trust-NR; LBB: 194LBB- Income in respect of units of investment fund; 94R:194R- Benefits or perquisites of business or profession; 94S:194S- Payment of consideration for transfer of virtual digital asset by persons other than specified persons; 94B-P:Proviso to section 194B/4BP- Winnings from lotteries and crossword puzzles where consideration is made in kind or cash is not sufficient to meet the tax liability and tax has been paid before such winnings are released; 94R-P: First Proviso to sub-section(1) of section 194R/4RP- Benefits or perquisites of business or profession where such benefit is provided in kind or where part in cash is not sufficient to meet tax liability and tax required to be deducted is paid before such benefit is released; 94S-P:Proviso to sub- section(1) of section 194S/4SP- Payment for transfer of virtual digital asset where payment is in kind or in exchange of another virtual digital asset and tax required to be deducted is paid before such payment is released; LBC:194LBC- Income in respect of investment in securitization trust; 4LD:194LD- TDS on interest on bonds / government securities; 94M:194M- Payment of certain sums by certain individuals or HUF; 94N:194N- Payment of certain amounts in cash other than cases covered by first proviso or third proviso; 94N-F: 194N/4NF -First Proviso Payment of certain amounts in cash to non-filers except in case of co-operativesocieties; 94N-C:194N/4NC- Third Proviso Payment of certain amounts in cash to co-operative societies not covered by first proviso; 94N-FT: 194N/NFT- First Proviso read with Third Proviso Payment of certain amount in cash to non-filers being co-operative societies; 94O:194O- Payment of certain sums by e-commerce operator to e-commerce participant.; 94P: 194P- Deduction of tax in case of specified senior citizen; 94Q:194Q- Deduction of tax at source on payment of certain sum for purchase of goods; 195:195- Other sums payable to a non-resident; 96A:196A- Income in respect of units of non-residents; 96B:196B- Payments in respect of units to an offshore fund; 96C:196C- Income from foreign currency bonds or shares of Indian; 96D:196D- Income of foreign institutional investors from securities; 96DA:196D(1A)/6DA- Income of specified fund from securities; 94BA-P: 194BA(2)/BAP-Sub-section (2) of section 194BA Net Winnings from online games where the net winnings are made in kind or cash is not sufficient to meet the tax liability and tax has been paid before such net winnings are released; "
ITR.ITR4.ScheduleTDS3Dtls.TDS3Details[].TDSClaimed,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleTDS3Dtls.TDS3Details[].GrossAmount,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleTDS3Dtls.TDS3Details[].HeadOfIncome,string,N,"{""enum"":[""HP"",""BP"",""OS"",""EI""]}",HP - Income from House Property; BP - Income from Business & Profession; OS - Income from Other Sources; EI - Exempt Income
ITR.ITR4.ScheduleTDS3Dtls.TDS3Details[].TDSCreditCarriedFwd,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.ScheduleTDS3Dtls.TotalTDS3Details,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
